date,name,latitude,longitude
2017-08-08,Cantharellus cinnabarinus,40.7794705634,-75.2913270985
2017-08-08,Boletus edulis,57.1692205511,-135.2410099603
2017-08-06,Boletus longicurvipes,40.5230623126,-80.3642343412
2017-07-24,Lactarius deliciosus,57.0527305556,-135.3152
2017-07-24,Boletus edulis,57.1637460195,-135.290554483
2017-08-08,Hypomyces lactifluorum,43.740895,-72.3679366667
2017-08-09,Lactarius indigo,39.2960640137,-76.7914477085
2017-08-09,Cantharellus cinnabarinus,41.5599245567,-73.0970483915
2017-08-06,Cantharellus cinnabarinus,39.539785,-82.575924
2017-08-08,Hericium coralloides,60.0443568038,-149.4466894881
2017-08-10,Hericium coralloides,44.1586347416,-73.7761774827
2017-08-10,Cantharellus cinnabarinus,42.71927856,-73.87286313
2017-08-10,Pleurotus ostreatus,41.5453886872,-81.5579488175
2017-08-10,Cantharellus cinnabarinus,38.7496973,-77.38683703
2017-08-10,Cantharellus cinnabarinus,39.1313686451,-79.713013619
2017-08-11,Cantharellus cinnabarinus,33.6024084046,-85.9283603805
2017-08-10,Hypomyces lactifluorum,44.3639861111,-73.1170361111
2017-08-11,Cantharellus cinnabarinus,42.4197492849,-71.3492277087
2017-08-11,Cantharellus cinnabarinus,34.8014373333,-82.2995283735
2017-08-11,Calvatia gigantea,40.8678446821,-73.8786652785
2017-08-11,Hericium erinaceus,36.1887456745,-86.7288319399
2017-08-08,Hypomyces lactifluorum,47.9463730444,-91.7557636992
2017-08-11,Laetiporus sulphureus,41.0930551846,-73.8692321206
2017-08-11,Hypomyces lactifluorum,47.2045906362,-94.8365590936
2017-08-08,Laetiporus sulphureus,38.8911783333,-77.156875
2017-08-12,Boletus rubriceps,40.2143703628,-105.5210333276
2017-08-12,Cantharellus formosus,57.05074389,-135.29294259
2017-08-10,Pleurotus ostreatus,37.36695,-80.5367666667
2017-08-12,Laetiporus sulphureus,41.4267559786,-81.851470805
2017-08-12,Hypomyces lactifluorum,43.0930333333,-73.1368861667
2017-08-12,Hypomyces lactifluorum,47.1570033333,-92.4630016667
2017-08-13,Cantharellus cinnabarinus,39.8838925828,-74.5402094164
2017-08-13,Hericium americanum,44.2590686958,-86.0263634332
2017-08-13,Laetiporus sulphureus,36.335275,-81.68953
2017-08-13,Laetiporus sulphureus,41.1248695,-81.4237583333
2017-08-13,Lactarius indigo,36.3348687221,-81.466526525
2017-08-12,Laetiporus sulphureus,36.3149660918,-81.7558651792
2017-08-13,Cantharellus lateritius,35.4672706,-86.0977682
2017-08-13,Hypomyces lactifluorum,44.4237033333,-73.6288616667
2017-08-04,Pleurotus ostreatus,41.6830515842,-79.3685748304
2017-08-12,Laetiporus sulphureus,41.007432,-80.008223
2017-08-09,Pleurotus ostreatus,41.7386854927,-78.015412802
2017-08-09,Laetiporus sulphureus,41.7104861979,-77.9882884272
2017-08-14,Hypomyces lactifluorum,47.387395,-91.204095
2017-08-14,Hypomyces lactifluorum,47.3861933333,-91.20627
2017-08-04,Laetiporus sulphureus,43.9421416667,-71.7349166667
2017-08-06,Calvatia gigantea,38.9403133333,-95.3619
2017-08-12,Cantharellus cinnabarinus,41.3616366667,-71.9464116667
2017-07-29,Boletus edulis,40.8995787478,-110.260664601
2017-08-14,Lactarius indigo,36.1381224823,-79.1194683407
2017-08-14,Lactarius indigo,36.1380540859,-79.120560838
2017-08-14,Laetiporus sulphureus,40.60928109,-80.00746895
2017-08-07,Laetiporus sulphureus,42.6520083333,-70.61093
2017-08-15,Laetiporus sulphureus,40.4591413,-79.71812492
2017-08-15,Cantharellus cinnabarinus,41.2884,-73.62912
2017-08-15,Laetiporus sulphureus,39.2861196354,-86.7267690459
2017-08-15,Laetiporus sulphureus,39.05939627,-76.98020831
2017-08-15,Laetiporus sulphureus,40.61529017,-80.01038071
2017-06-01,Laetiporus sulphureus,42.1528097107,-84.0500450134
2017-08-16,Calvatia gigantea,40.6584916667,-73.9720466667
2017-08-14,Pleurotus ostreatus,41.4114265442,-81.8883743286
2017-08-16,Laetiporus sulphureus,42.36658227,-71.2540285
2017-08-16,Pleurotus ostreatus,43.7385333333,-72.5226133333
2017-08-16,Cantharellus cinnabarinus,38.589645,-92.2332916667
2017-08-13,Cantharellus cinnabarinus,41.6860116667,-73.3499833333
2017-08-12,Pleurotus ostreatus,34.5293483778,-93.06151662
2017-08-14,Laetiporus sulphureus,41.002436257,-73.5600277053
2017-07-22,Laetiporus sulphureus,40.7731216667,-74.8627783333
2017-08-16,Lactarius indigo,38.3850533333,-81.5697333333
2017-08-09,Cantharellus lateritius,34.530972,-85.5597
2017-08-17,Cantharellus,30.4413792584,-91.1672910769
2017-08-17,Hypomyces lactifluorum,47.8616676331,-123.9336090088
2017-08-18,Pleurotus ostreatus,38.8953018188,-77.081199646
2017-08-17,Laetiporus sulphureus,39.4930810146,-82.1124302918
2017-08-18,Cantharellus lateritius,30.6672033333,-89.1312945
2017-08-18,Lactarius indigo,39.6504804696,-79.8160202176
2017-08-12,Cantharellus cinnabarinus,41.7335333333,-74.2308283333
2017-08-18,Boletus rubellus,38.9752687132,-76.9384151869
2017-08-18,Cantharellus cinnabarinus,35.223,-86.2610383333
2017-06-27,Cantharellus cinnabarinus,29.5944116667,-82.43547
2017-08-18,Hericium coralloides,39.05871029,-77.01191116
2017-08-19,Cantharellus,30.2962487441,-93.2662827354
2017-08-13,Boletus longicurvipes,40.9179633333,-78.0577388333
2017-08-19,Cantharellus cinnabarinus,34.9271583333,-83.1231695
2017-08-18,Cantharellus formosus,57.0282016424,-135.3236353397
2017-08-19,Cantharellus cinnabarinus,40.6394769391,-75.9922142141
2017-08-20,Calvatia gigantea,46.4115901944,-94.3506340497
2017-08-20,Hypomyces lactifluorum,46.4116736781,-94.3504918088
2017-08-20,Hypomyces lactifluorum,46.4116160945,-94.3504921441
2017-08-17,Hypomyces lactifluorum,44.590145,-71.96218
2017-08-20,Laetiporus sulphureus,41.3196116667,-73.98777
2017-08-18,Laetiporus sulphureus,42.55849159,-76.25514106
2017-08-20,Laetiporus sulphureus,38.3794833333,-81.5810616667
2017-01-14,Lactarius alnicola,34.4860388889,-120.1409138889
2017-08-20,Lactarius hygrophoroides,36.4397588885,-84.9902338722
2017-08-20,Cantharellus cinnabarinus,38.3820716667,-81.5805283333
2017-08-20,Hericium coralloides,39.8803883333,-84.283495
2017-08-20,Lactarius,41.16828,-73.672675
2017-08-20,Calvatia gigantea,38.9300303099,-95.3231495619
2017-08-20,Cantharellus,30.3809633333,-90.6408166667
2017-08-20,Cantharellus,30.3819133333,-90.63765
2017-08-03,Lactarius indigo,44.4980803529,-73.172750361
2017-08-20,Laetiporus sulphureus,42.8879766737,-78.7223517895
2017-08-20,Cantharellus cinnabarinus,35.6107466667,-83.4226
2017-05-09,Pleurotus ostreatus,48.056512718,-122.5912857056
2017-08-19,Pleurotus ostreatus,45.8386616667,-123.77163
2017-08-21,Lactarius argillaceifolius,45.088530751,-93.1434347202
2017-08-20,Boletus miniato-olivaceus,41.485315,-72.337197
2017-08-20,Cantharellus lateritius,30.610791742,-90.2410715818
2017-08-04,Cantharellus cinnabarinus,43.1820833333,-90.82785
2017-08-22,Lactarius hygrophoroides,36.4378,-84.99035
2017-08-22,Lactarius hygrophoroides,36.4394533333,-84.99008
2017-08-21,Boletus hortonii,36.344025,-85.1279916667
2017-08-21,Lactarius maculatipes,36.3439716667,-85.1281138333
2017-08-20,Boletus subvelutipes,36.43933,-84.9902283333
2017-08-20,Cantharellus cinnabarinus,36.440255,-84.9908133333
2017-08-15,Laetiporus sulphureus,40.6474685888,-79.6978746212
2017-08-23,Hericium coralloides,40.8684676,-81.2518833
2017-08-20,Cantharellus cinnabarinus,36.5304952434,-84.9393173552
2017-08-20,Boletus subvelutipes,36.5057102418,-84.852408803
2017-08-22,Laetiporus sulphureus,41.3688163757,-79.3051605225
2017-08-22,Hericium americanum,41.3538093567,-79.214805603
2017-08-22,Cantharellus cinnabarinus,36.5435133333,-84.736725
2017-08-22,Hericium americanum,36.6258666667,-81.5025716667
2017-08-23,Hericium americanum,42.244025,-74.1038805
2017-08-23,Hypomyces lactifluorum,44.5777510886,-68.1302994379
2017-08-23,Laetiporus sulphureus,44.4150583333,-73.7314133333
2017-01-25,Pleurotus ostreatus,42.2855356036,-83.8895765407
2017-08-23,Laetiporus sulphureus,36.6110333568,-83.6587365345
2017-08-22,Lactarius hygrophoroides,36.4404233345,-84.9917502926
2017-08-22,Lactarius hygrophoroides,36.4404233345,-84.9917502926
2017-08-22,Hypomyces lactifluorum,35.3527027403,-111.9644165039
2017-08-24,Laetiporus sulphureus,41.4090162,-81.8839677
2017-08-23,Laetiporus sulphureus,41.4110984802,-81.8935928345
2017-08-13,Pleurotus ostreatus,41.4147605896,-81.8879165649
2017-08-18,Laetiporus sulphureus,48.0661583333,-121.4806283333
2017-08-24,Laetiporus sulphureus,43.64471506,-89.79258455
2017-08-20,Hydnum umbilicatum,47.9612209881,-91.8171295524
2017-08-24,Hypomyces lactifluorum,44.269624427,-73.1490932778
2017-08-24,Boletus pallidus,35.9388998372,-78.384702077
2017-08-24,Boletus separans,35.9405045537,-78.3870750885
2017-08-23,Lactarius indigo,33.7907484312,-86.7712962627
2017-08-24,Calvatia gigantea,45.54461,-94.2003
2017-08-24,Laetiporus sulphureus,35.4412916667,-85.6660833333
2017-08-24,Hypomyces lactifluorum,44.275857,-73.150685
2017-06-12,Lactarius indigo,33.9625166667,-84.7387383333
2017-05-01,Pleurotus ostreatus,39.2253283333,-77.799345
2017-08-25,Laetiporus sulphureus,38.378025,-81.5951083333
2017-08-24,Cantharellus cinnabarinus,41.29403334,-73.60770768
2017-08-25,Hypomyces lactifluorum,43.7388283333,-72.5235583333
2017-08-25,Laetiporus sulphureus,40.7305835792,-80.615032128
2017-08-24,Hypomyces lactifluorum,45.7564917628,-123.962868691
2017-08-26,Lactarius indigo,35.5070974737,-80.8467230339
2017-08-26,Laetiporus sulphureus,40.0822195,-75.4556116667
2017-08-26,Boletus edulis,44.1052598398,-73.7087360079
2017-08-25,Pleurotus ostreatus,35.5112255817,-83.3031397911
2017-08-23,Hypomyces lactifluorum,42.6952767,-121.6142133
2017-08-24,Cantharellus formosus,42.0116262383,-124.1683129188
2017-08-26,Pleurotus ostreatus,36.2632666667,-77.8906333333
2017-08-27,Hypomyces lactifluorum,42.6170189353,-73.9000078664
2017-08-27,Laetiporus sulphureus,44.309895,-71.879875
2017-08-27,Laetiporus sulphureus,40.4155735905,-80.1556131431
2017-08-27,Laetiporus sulphureus,39.44315,-82.23877
2017-08-27,Hypomyces lactifluorum,44.0834197998,-71.9597015381
2017-08-26,Boletus pallidus,40.5687333333,-79.9090583333
2017-08-27,Lactarius indigo,34.266350115,-110.732835792
2017-08-28,Laetiporus sulphureus,39.6198789776,-84.092599433
2017-08-27,Lactarius indigo,47.9475939117,-91.7558740663
2017-08-28,Laetiporus sulphureus,39.44883,-82.2392283333
2017-08-28,Cantharellus lateritius,39.516625,-79.2981033333
2017-08-28,Grifola frondosa,40.61544988,-80.02035265
2017-08-27,Laetiporus sulphureus,41.2238888889,-81.5172222222
2017-08-28,Laetiporus sulphureus,40.5218422917,-79.8931196684
2017-08-28,Hypomyces lactifluorum,47.9468968901,-91.7557786368
2017-08-27,Laetiporus sulphureus,43.8536065916,-72.5894111395
2017-08-27,Laetiporus sulphureus,43.7345335828,-72.4900593676
2017-08-26,Laetiporus sulphureus,42.1515733333,-80.1295566667
2017-08-25,Grifola frondosa,35.3537403191,-82.7766529208
2017-08-29,Laetiporus sulphureus,44.4612480188,-93.1551485137
2017-08-29,Craterellus cornucopioides,46.4903414808,-91.9973248883
2017-08-29,Laetiporus sulphureus,42.71714152,-73.89097909
2017-08-29,Laetiporus sulphureus,42.71512505,-73.88731117
2017-08-29,Laetiporus sulphureus,41.2486776749,-81.6742764061
2017-08-05,Cantharellus lateritius,39.882502,-80.449435
2017-08-05,Cantharellus lateritius,39.882502,-80.449435
2017-08-28,Grifola frondosa,38.9935443351,-79.3370157444
2017-08-29,Lactarius indigo,38.5890616667,-92.2326666667
2017-08-30,Hericium erinaceus,35.9543784052,-82.1858379669
2017-08-30,Cantharellus cinnabarinus,38.5888883333,-92.233345
2017-08-30,Lactarius indigo,38.5890616667,-92.2330033333
2017-08-29,Lactarius indigo,36.14195,-80.2533116667
2017-08-30,Laetiporus sulphureus,44.89432988,-93.15429724
2017-06-01,Pleurotus ostreatus,45.3758783333,-122.0297778333
2017-08-21,Lactarius hygrophoroides,40.975038116,-72.1518087387
2017-08-31,Grifola frondosa,46.411434291,-94.3503784017
2017-08-30,Lactarius indigo,38.751325,-76.90628
2017-08-30,Laetiporus sulphureus,41.659705,-77.8268666667
2017-08-31,Laetiporus sulphureus,43.631272,-72.535025
2017-08-31,Hericium erinaceus,37.28118,-80.3954
2017-08-31,Cantharellus cinnabarinus,37.4424095154,-79.1699371338
2017-08-21,Hypomyces lactifluorum,31.9184433333,-109.2817466667
2017-08-31,Lactarius indigo,35.8444547638,-78.9797205323
2017-08-31,Pleurotus ostreatus,39.05513707,-77.03264507
2017-08-31,Laetiporus sulphureus,42.4605520833,-78.0032901944
2017-08-30,Laetiporus sulphureus,38.5552000394,-78.3955619206
2017-08-31,Calvatia gigantea,45.2584177209,-94.8679085356
2017-08-31,Laetiporus sulphureus,41.0631444476,-81.3660256374
2017-08-31,Cantharellus cinnabarinus,46.5184493684,-86.4999513369
2017-08-31,Calvatia gigantea,43.79535025,-72.24774693
2017-08-30,Cantharellus cinnabarinus,38.0132972167,-77.9213783333
2017-08-29,Laetiporus sulphureus,41.6846592,-87.5280976
2017-08-27,Pleurotus ostreatus,32.880527,-97.279022
2017-08-31,Grifola frondosa,39.945609736,-78.018990084
2017-08-28,Laetiporus sulphureus,41.7306289673,-72.6894760132
2017-09-01,Pleurotus ostreatus,41.4036814266,-81.5183644459
2017-09-01,Hericium erinaceus,40.4381855026,-79.9027717118
2017-08-31,Cantharellus cinnabarinus,36.9076916728,-76.1989432892
2017-09-01,Hypomyces lactifluorum,44.4813728426,-72.6220910066
2017-09-01,Laetiporus sulphureus,44.9779713946,-93.13704771
2017-09-01,Laetiporus sulphureus,41.9824306425,-87.8449955478
2017-09-01,Pleurotus ostreatus,41.3208383333,-81.6066816667
2017-09-01,Cantharellus roseocanus,38.5810994297,-123.3353897661
2017-09-02,Cantharellus cinnabarinus,30.3982084757,-88.757132236
2017-09-02,Hericium erinaceus,35.5144283333,-82.530105
2017-08-21,Hypomyces lactifluorum,31.91615,-109.2812583333
2017-09-01,Pleurotus ostreatus,37.7426338196,-97.2719573975
2017-08-05,Pleurotus ostreatus,41.4684715271,-81.8355102539
2017-09-01,Pleurotus ostreatus,43.240125,-76.9241466667
2017-09-02,Laetiporus sulphureus,41.2661466667,-79.85218
2017-09-02,Laetiporus sulphureus,43.0023166667,-91.1665028333
2017-09-02,Laetiporus sulphureus,32.8997931021,-80.13619177
2017-09-03,Cantharellus cinnabarinus,39.0279833333,-76.7995133333
2017-09-03,Laetiporus sulphureus,39.0323138333,-76.8048633333
2017-09-03,Cantharellus cinnabarinus,39.0275028333,-76.799325
2017-09-03,Pleurotus ostreatus,42.251305,-74.0988388333
2017-09-03,Pleurotus ostreatus,42.246555,-74.0988388333
2017-09-03,Lactarius indigo,36.9802828197,-84.2618680472
2017-08-20,Cantharellus,40.6945548057,-80.0453927437
2017-08-20,Laetiporus sulphureus,40.6642767586,-80.0003193861
2017-09-01,Boletus edulis grandedulis,37.1867673891,-118.8699070784
2017-09-03,Cantharellus,40.5430400638,-80.044356433
2017-09-03,Cantharellus cinnabarinus,38.648308,-77.166515
2017-09-03,Cantharellus cinnabarinus,38.648308,-77.166515
2017-08-21,Hypomyces lactifluorum,31.918355,-109.281648
2017-08-10,Boletus rubriceps,33.9664472222,-109.5041416667
2017-09-03,Cantharellus cinnabarinus,35.5005569458,-82.5994415283
2017-07-16,Laetiporus sulphureus,41.0971108345,-78.001419059
2017-09-03,Laetiporus sulphureus,41.2600883333,-79.8415616667
2017-09-03,Laetiporus sulphureus,41.2658666667,-79.8516833333
2017-09-01,Laetiporus sulphureus,41.6599992579,-88.5504349399
2017-09-04,Laetiporus sulphureus,40.56416755,-79.91987582
2017-09-04,Laetiporus sulphureus,45.6245002747,-92.0796508789
2017-09-04,Calvatia gigantea,40.87123,-90.1270445
2017-09-04,Hypomyces lactifluorum,35.2885813499,-111.7167173513
2017-09-04,Hericium americanum,44.1989456211,-72.7337638569
2017-09-04,Boletus longicurvipes,42.609675,-78.911083
2017-09-04,Cantharellus cinnabarinus,40.6595027233,-77.8057269479
2017-09-04,Laetiporus sulphureus,40.2316083081,-77.2043581629
2017-09-04,Hypomyces lactifluorum,35.426475,-83.1905833333
2017-09-04,Pleurotus ostreatus,47.285588602,-122.3280082697
2017-09-03,Boletus orovillus,36.7849044549,-118.6601865293
2017-09-05,Laetiporus sulphureus,43.7389616667,-72.37645
2017-09-05,Hericium americanum,43.740905,-72.3667616667
2017-09-05,Hypomyces lactifluorum,47.3842716667,-91.195175
2017-09-03,Laetiporus sulphureus,35.3525511,-80.9302497
2017-09-05,Laetiporus sulphureus,41.8272132874,-88.009552002
2017-09-02,Laetiporus sulphureus,32.793168635,-80.1974272728
2017-09-05,Pleurotus ostreatus,41.5338527778,-88.0196611111
2017-08-17,Lactarius indigo,39.4315333333,-76.7837616667
2017-09-05,Laetiporus sulphureus,41.9207000732,-70.5415878296
2017-09-01,Boletus edulis grandedulis,37.9726770722,-119.46161275
2017-09-05,Laetiporus sulphureus,42.3193199052,-87.9564671223
2017-08-17,Boletus edulis,37.9986283744,-107.8967782154
2017-09-05,Boletus edulis,57.0430845016,-135.368716372
2017-09-05,Pleurotus ostreatus,40.58903497,-80.01244952
2017-08-21,Hypomyces lactifluorum,31.9180383333,-109.280765
2017-09-05,Laetiporus sulphureus,42.8414367889,-72.4587922485
2017-09-06,Grifola frondosa,42.2438966,-70.8437805
2017-09-06,Hypomyces lactifluorum,47.3896339196,-91.2070941894
2017-08-08,Hypomyces lactifluorum,33.62545,-83.79812
2017-09-03,Laetiporus sulphureus,46.3068167068,-122.0867877261
2017-09-06,Hericium americanum,43.8660066306,-72.3447296309
2017-09-05,Boletus edulis,57.1370574396,-135.2549827258
2017-09-07,Laetiporus sulphureus,38.7868868653,-77.2832420469
2017-09-07,Cantharellus cinnabarinus,29.7549800873,-82.4148330688
2017-09-07,Hericium americanum,39.2012966667,-76.90957
2017-09-07,Hypomyces lactifluorum,43.6825427121,-72.3058551255
2017-09-07,Laetiporus sulphureus,43.7582939448,-72.3748116685
2017-09-07,Laetiporus sulphureus,43.6434898376,-72.4115066528
2017-09-07,Pleurotus ostreatus,43.6433334351,-72.4113922119
2017-09-07,Calvatia gigantea,41.5724790107,-73.3644336989
2017-09-07,Laetiporus sulphureus,43.497325,-72.3750861111
2017-09-02,Boletus edulis grandedulis,37.233260923,-118.6487478248
2017-08-22,Laetiporus sulphureus,44.06525,-75.4532083333
2017-09-02,Boletus edulis grandedulis,37.3598496504,-118.6690003089
2017-09-07,Hericium coralloides,37.547265,-77.511098
2017-09-08,Cantharellus cinnabarinus,34.7627585576,-83.6532282004
2017-08-27,Lactarius indigo,36.2436138889,-79.7677777778
2017-09-08,Hypomyces lactifluorum,47.9635827605,-124.3028548007
2017-09-08,Grifola frondosa,40.0702947937,-79.0842067637
2017-08-25,Laetiporus sulphureus,41.456275,-81.8228083333
2017-08-25,Laetiporus sulphureus,41.4554638889,-81.8227611111
2017-09-03,Boletus edulis grandedulis,37.3557985923,-118.750772705
2017-09-03,Boletus edulis grandedulis,37.3265830731,-118.7549371296
2017-09-03,Boletus edulis grandedulis,37.3968099821,-118.7993599371
2017-09-08,Boletus speciosus,43.778675,-70.3519527778
2017-09-08,Cantharellus cinnabarinus,42.4662411485,-76.4922272998
2017-09-08,Cantharellus cinnabarinus,42.5368498123,-76.6452197008
2017-09-04,Boletus edulis grandedulis,37.3415311209,-118.6731803469
2017-09-04,Boletus edulis grandedulis,37.8808946244,-119.608899881
2017-09-09,Laetiporus sulphureus,42.51717228,-76.5591465
2017-09-09,Laetiporus sulphureus,42.5180227915,-76.5588804056
2017-09-09,Laetiporus sulphureus,29.6085133333,-82.3033133333
2017-09-09,Hericium coralloides,47.1447246289,-91.4688601346
2017-09-09,Pleurotus ostreatus,41.4898402197,-81.402216218
2017-09-07,Cantharellus cibarius,32.74078,-80.180485
2017-09-09,Calvatia gigantea,41.3815416667,-72.5165166667
2017-09-09,Cantharellus cinnabarinus,40.7601279833,-73.7558057195
2017-09-09,Hericium coralloides,38.529545,-90.5236583333
2017-08-27,Laetiporus sulphureus,42.6751263955,-76.9389294944
2017-09-09,Laetiporus sulphureus,42.062018,-71.110822
2017-09-09,Hypomyces lactifluorum,35.2129239869,-111.6417040118
2017-09-06,Laetiporus sulphureus,44.3518666667,-73.00645555
2017-09-09,Hericium coralloides,47.1440603554,-91.469433456
2017-09-10,Laetiporus sulphureus,40.7961883333,-73.955895
2017-09-10,Laetiporus sulphureus,36.0632888333,-86.7991783333
2017-09-10,Grifola frondosa,41.1972983136,-79.5802718856
2017-09-09,Laetiporus sulphureus,43.99995,-75.18902
2017-09-09,Laetiporus sulphureus,41.205369,-81.557935
2017-09-09,Grifola frondosa,41.5749935459,-81.4034487686
2017-09-10,Cantharellus cinnabarinus,39.9046883333,-79.4883583333
2017-09-10,Boletus edulis,57.0995479945,-135.323387065
2017-09-08,Hericium coralloides,59.52272,-135.3415666667
2017-09-05,Boletus edulis,44.1399503149,-72.9134192838
2017-09-08,Hericium americanum,42.8170235,-72.575487
2017-09-10,Grifola frondosa,41.2107924776,-79.5343439998
2017-09-07,Pleurotus ostreatus,39.1236915579,-84.2585250736
2017-09-10,Pleurotus ostreatus,42.4579088889,-78.0091423889
2017-09-03,Lactarius indigo,37.53120821,-78.27046307
2017-09-11,Hypomyces lactifluorum,39.2333168692,-104.8245048523
2017-09-11,Hypomyces lactifluorum,39.2303915798,-104.8251914978
2017-09-11,Laetiporus sulphureus,41.5800543492,-87.952174991
2017-09-10,Lactarius fallax,42.5352666667,-76.3128966667
2017-09-05,Laetiporus sulphureus,44.3518366667,-73.0065222167
2017-09-10,Hericium coralloides,43.6841698198,-72.5280863495
2017-08-24,Laetiporus sulphureus,35.3736955,-83.9754617
2017-04-29,Morchella esculenta,41.745685718,-80.154640004
2017-09-11,Hypomyces lactifluorum,47.0541913,-123.1032659
2017-09-12,Laetiporus sulphureus,40.1282583333,-75.44203
2017-09-12,Lactarius deliciosus,47.38639318,-91.20199359
2017-09-12,Hericium americanum,40.3137014047,-74.866439938
2017-07-25,Laetiporus sulphureus,44.251065,-72.5772283333
2017-09-12,Cantharellus cinnabarinus,38.5910053,-77.3828498
2017-09-12,Hericium erinaceus,37.3151566897,-122.063281646
2017-09-12,Hypomyces lactifluorum,35.1596046472,-111.7354793196
2017-09-13,Hericium americanum,44.8832550086,-93.6791852676
2017-09-08,Lactarius vinaceorufescens,46.1214733333,-91.3573116667
2017-09-13,Laetiporus sulphureus,39.2231992136,-76.8323399767
2017-09-13,Calvatia gigantea,40.8592986414,-73.9357648053
2017-09-12,Laetiporus sulphureus,41.4689489658,-81.8360395971
2017-09-01,Hericium erinaceus,38.8371083333,-79.3675383333
2017-09-13,Lactarius deterrimus,41.7392366667,-79.3028416667
2017-09-13,Boletus edulis,57.0003367848,-135.3369415513
2017-09-04,Hericium erinaceus,38.276479678,-86.5152992927
2017-09-14,Hericium erinaceus,39.883145,-83.2244333333
2017-09-14,Laetiporus sulphureus,41.23812923,-73.66933051
2017-09-12,Lactarius deliciosus,38.79662,-119.9676366667
2017-09-14,Lactarius paradoxus,37.2295326051,-77.356379181
2017-09-12,Boletus fibrillosus,38.820675,-120.0374
2017-09-14,Hericium americanum,46.2420416667,-85.94622
2017-09-13,Grifola frondosa,45.5844248115,-94.3872233908
2017-09-15,Hericium coralloides,44.4391133333,-73.1961216667
2017-09-15,Laetiporus sulphureus,42.14960785,-71.02867726
2017-09-15,Hypomyces lactifluorum,47.3882255554,-91.2071762085
2017-09-15,Calvatia gigantea,40.8660049438,-73.8807373047
2017-09-15,Hypomyces lactifluorum,47.3840563,-91.2359928
2017-09-15,Laetiporus sulphureus,41.1280200631,-73.8068336249
2017-09-15,Laetiporus sulphureus,41.1281143595,-73.8068316971
2017-09-15,Calvatia gigantea,40.8619774775,-73.8752311695
2017-09-15,Pleurotus ostreatus,47.44520941,-91.0698618
2017-09-15,Lactarius indigo,34.5425049982,-84.064749553
2017-09-15,Calvatia gigantea,41.5323972222,-88.011475
2017-09-14,Hericium americanum,46.24287407,-85.9448432922
2017-08-25,Pleurotus ostreatus,35.1707295278,-90.7051498889
2017-09-16,Boletus edulis,43.4581618979,-72.4830716849
2017-09-15,Calvatia gigantea,41.1243083333,-73.5502166667
2017-09-13,Boletus edulis grandedulis,37.3719237259,-118.7229831406
2017-09-13,Lactarius montanus,37.3521166667,-118.726325
2017-09-13,Boletus edulis grandedulis,37.2703295674,-118.6379389426
2017-09-13,Lactarius deliciosus,37.3514783333,-118.7146833333
2017-09-16,Calvatia gigantea,40.8460066862,-73.8064457099
2017-09-16,Hericium americanum,41.5609115828,-81.4258774091
2017-09-16,Grifola frondosa,39.7293628111,-75.7491808054
2017-09-16,Hypomyces lactifluorum,46.63211442,-93.35319839
2017-09-16,Hericium coralloides,42.4794716667,-76.4549716667
2017-09-16,Laetiporus sulphureus,41.6706166667,-71.68628
2017-09-16,Cantharellus cibarius,46.63160236,-93.35069292
2017-09-16,Cantharellus cinnabarinus,40.5033583939,-78.0024888833
2017-09-16,Calvatia gigantea,42.8551186715,-70.9294274357
2017-09-16,Hericium americanum,42.477905,-76.4513383333
2017-09-16,Hericium americanum,41.49355244,-81.42982261
2017-09-16,Laetiporus sulphureus,38.5676775081,-77.3499215954
2017-08-21,Hypomyces lactifluorum,31.9181933333,-109.2814883333
2017-09-15,Laetiporus sulphureus,60.9750466667,-149.1165611667
2017-09-17,Laetiporus sulphureus,40.7367333333,-74.27482
2017-09-17,Grifola frondosa,42.4429043429,-71.4789082949
2017-09-17,Hericium americanum,43.0335936556,-71.3583538961
2017-09-17,Laetiporus sulphureus,40.0029672403,-74.8212847207
2017-09-16,Laetiporus sulphureus,38.8833542,-77.1265842
2017-09-16,Laetiporus sulphureus,38.8833542,-77.1265842
2017-09-16,Laetiporus sulphureus,38.8833542,-77.1265842
2017-09-17,Grifola frondosa,40.0830555,-75.2266666667
2017-09-17,Laetiporus sulphureus,34.5450252773,-84.069056175
2017-09-17,Grifola frondosa,40.0032657618,-74.821146587
2017-09-17,Laetiporus sulphureus,42.8159,-75.9276583333
2017-09-17,Calvatia gigantea,41.1801833333,-73.6846466667
2017-09-17,Hericium americanum,44.7468224264,-72.6029632821
2017-08-19,Laetiporus sulphureus,40.9313675301,-80.188105925
2017-09-12,Pleurotus ostreatus,39.1213881804,-84.2537001145
2017-09-17,Grifola frondosa,40.4984175135,-75.2601106877
2017-09-16,Calvatia gigantea,40.1006555,-75.2410633333
2017-09-17,Grifola frondosa,42.3852116667,-76.6826866667
2017-09-17,Laetiporus sulphureus,40.5849283333,-74.1246638333
2017-08-09,Hericium coralloides,44.0537416667,-73.1895666667
2017-08-17,Hypomyces lactifluorum,44.5901444444,-71.9621805556
2017-08-24,Hypomyces lactifluorum,44.1393972222,-73.2279666667
2017-08-25,Hericium americanum,44.0599972222,-73.2790527778
2017-08-26,Boletus edulis,44.1488660339,-73.648492386
2017-09-10,Laetiporus sulphureus,44.3899888889,-72.8919
2017-09-12,Cantharellus cibarius,44.0614457,-73.2803986
2017-09-15,Hericium erinaceus,40.5030714814,-77.9883069546
